,Compound,SMILES,Electrical Conductivity (S/m),Electrical Conductivity Error (S/m),Viscosity (Pa*s),Viscosity Error (Pa*s),Density (kg/m^3),Density Error (kg/m^3),Cation SMILES,Anion SMILES,Cation radii using Mordred McGowan volume,Anion radii using Mordred McGowan volume,Cation radii using RDKit DCLV van der Waals volume,Anion radii using RDKit DCLV van der Waals volume,Cation radii using RDKit computeMolVolume,Anion radii using RDKit computeMolVolume,Cation radii using RDKit DCLV van der Waals volume & surface area,Anion radii using RDKit DCLV van der Waals volume & surface area,Cation Family,Longest Alkyl Chain
64,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.376,0.022,0.0607,0.0013,1441.5,0.6,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2956382246612656e-10,3.2302767389123837e-10,3.3077236960441183e-10,3.3355350593415084e-10,2.5601558665312587e-10,2.2735178398450576e-10,imidazolium,4
65,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.55,0.041,0.03976,0.00088,1432.0,0.6,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.294567796084493e-10,3.2307132339956284e-10,3.304695230010813e-10,3.336221560016276e-10,2.555338586314233e-10,2.3029399902112087e-10,imidazolium,4
66,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.795,0.041,0.02771,0.00061,1421.15,0.6,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2940858926326515e-10,3.2287495216515515e-10,3.305860681335591e-10,3.3377080097127446e-10,2.560919703378857e-10,2.347171408181922e-10,imidazolium,4
67,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.999,0.041,0.02026,0.00045,1411.81,0.59,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.29399921557668e-10,3.22977358174214e-10,3.307025311500575e-10,3.3365647044321713e-10,2.54505267344583e-10,2.3084794653542558e-10,imidazolium,4
68,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.252,0.042,0.0153,0.0003,1402.53,0.58,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.295654581631574e-10,3.2275358051194893e-10,3.307549127556564e-10,3.3336457239397114e-10,2.549438061370573e-10,2.3459815967683803e-10,imidazolium,4
69,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.619,0.042,0.01263,0.00029,1393.0,1.5,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.296302249582296e-10,3.2293985990239845e-10,3.3067342308639713e-10,3.3377080097127446e-10,2.552926838755001e-10,2.3494645405139277e-10,imidazolium,4
70,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.921,0.042,0.0095,0.00048,1381.2,3.2,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2968499843688366e-10,3.2268159754560624e-10,3.3055111322257867e-10,3.3365647044321713e-10,2.5659398788357887e-10,2.3048887702109423e-10,imidazolium,4
71,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1995,0.008,0.109,0.0014,1449.71,0.81,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2946472692990307e-10,3.2291450186129246e-10,3.304695230010813e-10,3.3391360407646284e-10,2.5548495586463967e-10,2.2722803360153944e-10,imidazolium,4
72,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.331,0.007,0.06511,0.00061,1441.13,0.23,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2958344285293206e-10,3.2282301595094267e-10,3.3055111322257867e-10,3.33324468040262e-10,2.545884732420213e-10,2.2728726041752887e-10,imidazolium,4
73,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.033,0.081,0.00765,7e-05,1375.37,0.22,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2948550042898453e-10,3.227977600638727e-10,3.304695230010813e-10,3.3381079815738e-10,2.5449942413289047e-10,2.3482071320915423e-10,imidazolium,4
74,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.377,0.095,0.00634,6e-05,1366.3,1.1,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2948200860055557e-10,3.2299420920884034e-10,3.3069088853950536e-10,3.3385649749372447e-10,2.5424613710834635e-10,2.30465855366018e-10,imidazolium,4
75,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.19,0.02,0.0919,0.0023,1451.1,0.7,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2953246454909286e-10,3.228466361968896e-10,3.3059189323343576e-10,3.3384507383255236e-10,2.543696605292053e-10,2.2742431268448835e-10,imidazolium,4
76,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.265,0.006,0.08344,0.00091,1445.93,0.24,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2961393205362967e-10,3.229709380931904e-10,3.3056276568097283e-10,3.3385649749372447e-10,2.555414016548638e-10,2.347565768196339e-10,imidazolium,4
77,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.4225,0.0085,0.0511,0.0015,1436.4,0.79,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2949104010932867e-10,3.2275834929175433e-10,3.3067924510909467e-10,3.3355350593415084e-10,2.561192393284489e-10,2.304611988038265e-10,imidazolium,4
78,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.406,0.041,0.0487,0.0011,1435.21,0.61,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2942682361735064e-10,3.2275014409026275e-10,3.307025311500575e-10,3.3343330027395035e-10,2.5589275611586556e-10,2.2743743282325767e-10,imidazolium,4
79,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.158,0.015,0.1398,0.0048,1453.69,0.21,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2955193891193967e-10,3.2273667755446364e-10,3.3045203413975527e-10,3.339193136605154e-10,2.542134298580407e-10,2.3026157593353887e-10,imidazolium,4
80,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2073,0.0083,0.106,0.011,1450.9,2.9,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2941530924511144e-10,3.2287273885032033e-10,3.3049866699049113e-10,3.3365075185975794e-10,2.552686914204041e-10,2.2751892897513446e-10,imidazolium,4
81,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.337,0.01,0.0629,0.0026,1439.23,0.61,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2955063335382114e-10,3.2300233988260617e-10,3.307025311500575e-10,3.3387934247104315e-10,2.5593752513088555e-10,2.3035039562885456e-10,imidazolium,4
82,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.4,0.012,0.05122,0.00012,1434.23,0.21,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2959518059122027e-10,3.2305946239370647e-10,3.306326631859753e-10,3.3366218883065985e-10,2.5490725020422216e-10,2.3064429349989816e-10,imidazolium,4
83,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.472,0.014,0.04188,0.00074,1429.65,0.6,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2942485583103915e-10,3.228213217984174e-10,3.3061519158040556e-10,3.3365647044321713e-10,2.550173551386478e-10,2.345290966000908e-10,imidazolium,4
84,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.552,0.017,0.03458,0.00067,1424.88,0.6,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2947354894508126e-10,3.228940783302364e-10,3.3054528668529297e-10,3.333473859954052e-10,2.5515375536779585e-10,2.3052667181505086e-10,imidazolium,4
85,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.64,0.019,0.02898,0.00062,1420.12,0.59,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2939869658310907e-10,3.22741804439157e-10,3.306501329452378e-10,3.33547783819521e-10,2.5455754940729065e-10,2.3437886038703704e-10,imidazolium,4
86,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.733,0.022,0.02436,0.00019,1415.13,0.2,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2958906135981875e-10,3.2293011944128784e-10,3.3044620410792436e-10,3.3393073224289847e-10,2.5484019375536606e-10,2.3475680356338193e-10,imidazolium,4
87,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.835,0.025,0.0211,0.00057,1411.9,1.8,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.296009495903331e-10,3.2291034109842445e-10,3.3042288192317227e-10,3.3342757403272447e-10,2.5508473812411136e-10,2.3017713900102383e-10,imidazolium,4
88,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.181,0.047,0.01534,0.00064,1403.9,2.8,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2951201964977114e-10,3.2279696842371936e-10,3.3045786396587965e-10,3.3335311499183145e-10,2.5441844944967147e-10,2.2733098729553296e-10,imidazolium,4
89,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.213,0.12,0.01394,0.00011,1396.35,0.19,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.295114351450201e-10,3.228878575318193e-10,3.3053363299445393e-10,3.3381651125872043e-10,2.541989696255345e-10,2.303348041896376e-10,imidazolium,4
90,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.356,0.13,0.01198,0.0005,1393.9,3.2,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2952476089975726e-10,3.2307294786673647e-10,3.3049866699049113e-10,3.3386792037317684e-10,2.5419545193941103e-10,2.3065822989642247e-10,imidazolium,4
91,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.63,0.16,0.00952,0.0004,1385.2,2.7,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.295385633068023e-10,3.231745394069903e-10,3.3052197848180376e-10,3.3374222568253424e-10,2.551546556818989e-10,2.3040638180910944e-10,imidazolium,4
92,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.944,0.028,0.016,0.0016,1407.0,20.0,CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11189301388811e-10,3.004526117135466e-10,3.2950758597254807e-10,3.2312003147713457e-10,3.3045203413975527e-10,3.3377080097127446e-10,2.5564520856692216e-10,2.3062133523697047e-10,imidazolium,4
93,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1034,0.0041,0.151,0.004,1385.89,0.29,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5108304756799856e-10,3.229737838738413e-10,3.5336987091831336e-10,3.3377080097127446e-10,2.572731774466779e-10,2.3059667940390863e-10,imidazolium,6
94,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1354,0.0054,0.115,0.002,1381.26,0.29,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5120058188288624e-10,3.230296097808915e-10,3.534412319996875e-10,3.3342757403272447e-10,2.5932624952184656e-10,2.306290763614877e-10,imidazolium,6
95,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.176,0.005,0.086,0.002,1376.54,0.28,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.511357003274643e-10,3.2275553290758516e-10,3.53471806500878e-10,3.3363359493311377e-10,2.5769712918786113e-10,2.2728412830283542e-10,imidazolium,6
96,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.221,0.007,0.07,0.0016,1372.01,0.28,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.510321789256637e-10,3.2280614635063497e-10,3.533647725952337e-10,3.338507857608617e-10,2.5837546222139155e-10,2.3038498731678766e-10,imidazolium,6
97,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.273,0.008,0.0562,0.0012,1367.39,0.28,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5104305118517115e-10,3.2274758017239816e-10,3.5353293964054405e-10,3.33324468040262e-10,2.5942397382595634e-10,2.3079094375230127e-10,imidazolium,6
98,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.398,0.012,0.0362,0.0007,1358.07,0.28,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.51140689819996e-10,3.2290475008355435e-10,3.5341065220787536e-10,3.333187380590321e-10,2.5857952306433947e-10,2.3046529480425736e-10,imidazolium,6
99,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.553,0.017,0.02546,0.00056,1348.94,0.27,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5104031707006127e-10,3.2305294619712807e-10,3.5354312644186474e-10,3.3342757403272447e-10,2.5831663908997137e-10,2.2713469143205003e-10,imidazolium,6
100,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.723,0.029,0.0186,0.0004,1341.0,0.6,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5101339717232755e-10,3.228470736952635e-10,3.5338516500493354e-10,3.3393073224289847e-10,2.5844902566723187e-10,2.2724846812834704e-10,imidazolium,6
101,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.931,0.037,0.01422,0.00031,1331.4,4.0,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5110038244325087e-10,3.228910205698313e-10,3.5352784601973216e-10,3.3363359493311377e-10,2.583424494999953e-10,2.3031307593824696e-10,imidazolium,6
102,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0204,0.041,0.01241,0.00027,1325.0,4.0,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5102552420199203e-10,3.2311697418955965e-10,3.534412319996875e-10,3.336221560016276e-10,2.587263102472886e-10,2.2705336622537037e-10,imidazolium,6
103,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.169,0.047,0.011,0.0002,1322.5,4.0,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.50938456025893e-10,3.2283330992801256e-10,3.53349476743228e-10,3.3384507383255236e-10,2.5922332039486435e-10,2.2737321371797382e-10,imidazolium,6
104,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.33,0.01,0.0414,0.0042,1362.63,0.28,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5107713666590923e-10,3.2311166584034287e-10,3.5331378127104416e-10,3.3363931410472314e-10,2.5817349732524203e-10,2.3078037341497863e-10,imidazolium,6
105,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0776,0.0015,0.211,0.01,1390.3,0.19,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.509482548232861e-10,3.2288935347931585e-10,3.5342594276525207e-10,3.3335311499183145e-10,2.5843868594087227e-10,2.3434213454365856e-10,imidazolium,6
106,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1359,0.0027,0.1167,0.0055,1381.7,2.8,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.509666458206605e-10,3.2296870438676515e-10,3.53471806500878e-10,3.3360499613347663e-10,2.588995476712936e-10,2.304056002470078e-10,imidazolium,6
107,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2178,0.0044,0.07046,0.00082,1371.64,0.18,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.510273942567682e-10,3.227760236024533e-10,3.53283179410316e-10,3.33547783819521e-10,2.5958996475092845e-10,2.273724789116124e-10,imidazolium,6
108,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.3275,0.0066,0.0504,0.0007,1360.0,1.5,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5106568375251927e-10,3.2292739422869354e-10,3.5364496218400683e-10,3.3336457239397114e-10,2.5894646291113464e-10,2.343717800379748e-10,imidazolium,6
109,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.466,0.0093,0.03022,0.00024,1353.31,0.17,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5107618629391526e-10,3.230477685308398e-10,3.5359405164515643e-10,3.333473859954052e-10,2.5808794876696157e-10,2.3035925260031118e-10,imidazolium,6
110,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.634,0.013,0.02214,0.00091,1345.0,2.7,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5103790487661064e-10,3.2308356407380876e-10,3.5335967412503343e-10,3.337593714429385e-10,2.5802177340398944e-10,2.2734674008994726e-10,imidazolium,6
111,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.83,0.017,0.0164,0.00068,1335.25,0.17,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.3280941561701976e-10,3.004526117135466e-10,3.5100410947127234e-10,3.2299744654407604e-10,3.5353293964054405e-10,3.3383936170877963e-10,2.5853916448721515e-10,2.30504224129284e-10,imidazolium,6
